,F_ligand_id,F_smiles,F_PDB,H_ligand_id,H_smiles,H_PDB,F_affinity_type,F_affinity_value,F_affinity_unit,F_affinity_link,H_affinity_type,H_affinity_value,H_affinity_unit,H_affinity_link,pubmed_H,pubmed_F,same_study
507,1HG,[C@H]1([C@@H]([C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)F)C(F)(F)F,4J1K,1HL,[C@H]1(C[C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)C(F)(F)F,4J1F,IC50,13.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=4j1k,IC50,30.399999618530273,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J1F,23590342,23590342,True
508,1HG,[C@H]1([C@@H]([C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)F)C(F)(F)F,4J1K,1HL,[C@H]1(C[C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)C(F)(F)F,4J1F,IC50,13.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J1K,IC50,12.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=4j1f,23590342,23590342,True
509,1HG,[C@H]1([C@@H]([C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)F)C(F)(F)F,4J1K,1HL,[C@H]1(C[C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)C(F)(F)F,4J1F,IC50,13.0,nM,http://www.bindingmoad.org/pdbrecords/index/4j1k,IC50,12.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=4j1f,23590342,23590342,True
510,1HG,[C@H]1([C@@H]([C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)F)C(F)(F)F,4J1K,1HL,[C@H]1(C[C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)C(F)(F)F,4J1F,IC50,10.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J1K,IC50,12.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=4j1f,23590342,23590342,True
511,1HG,[C@H]1([C@@H]([C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)F)C(F)(F)F,4J1K,1HL,[C@H]1(C[C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)C(F)(F)F,4J1F,IC50,13.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=4j1k,IC50,12.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=4j1f,23590342,23590342,True
512,1HG,[C@H]1([C@@H]([C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)F)C(F)(F)F,4J1K,1HL,[C@H]1(C[C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)C(F)(F)F,4J1F,IC50,13.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J1K,IC50,2.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J1F,23590342,23590342,True
513,1HG,[C@H]1([C@@H]([C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)F)C(F)(F)F,4J1K,1HL,[C@H]1(C[C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)C(F)(F)F,4J1F,IC50,13.0,nM,http://www.bindingmoad.org/pdbrecords/index/4j1k,IC50,2.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J1F,23590342,23590342,True
514,1HG,[C@H]1([C@@H]([C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)F)C(F)(F)F,4J1K,1HL,[C@H]1(C[C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)C(F)(F)F,4J1F,IC50,10.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J1K,IC50,2.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J1F,23590342,23590342,True
515,1HG,[C@H]1([C@@H]([C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)F)C(F)(F)F,4J1K,1HL,[C@H]1(C[C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)C(F)(F)F,4J1F,IC50,13.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=4j1k,IC50,2.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J1F,23590342,23590342,True
516,1HG,[C@H]1([C@@H]([C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)F)C(F)(F)F,4J1K,1HJ,[C@H]1(C[C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)C(F)(F)F,4J1H,IC50,13.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J1K,IC50,776.0,nM,http://www.bindingmoad.org/pdbrecords/index/4j1h,23590342,23590342,True
517,1HG,[C@H]1([C@@H]([C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)F)C(F)(F)F,4J1K,1HJ,[C@H]1(C[C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)C(F)(F)F,4J1H,IC50,13.0,nM,http://www.bindingmoad.org/pdbrecords/index/4j1k,IC50,776.0,nM,http://www.bindingmoad.org/pdbrecords/index/4j1h,23590342,23590342,True
518,1HG,[C@H]1([C@@H]([C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)F)C(F)(F)F,4J1K,1HJ,[C@H]1(C[C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)C(F)(F)F,4J1H,IC50,10.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J1K,IC50,776.0,nM,http://www.bindingmoad.org/pdbrecords/index/4j1h,23590342,23590342,True
519,1HG,[C@H]1([C@@H]([C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)F)C(F)(F)F,4J1K,1HJ,[C@H]1(C[C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)C(F)(F)F,4J1H,IC50,13.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=4j1k,IC50,776.0,nM,http://www.bindingmoad.org/pdbrecords/index/4j1h,23590342,23590342,True
520,1HG,[C@H]1([C@@H]([C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)F)C(F)(F)F,4J1K,1HJ,[C@H]1(C[C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)C(F)(F)F,4J1H,IC50,13.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J1K,IC50,776.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J1H,23590342,23590342,True
521,1HG,[C@H]1([C@@H]([C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)F)C(F)(F)F,4J1K,1HJ,[C@H]1(C[C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)C(F)(F)F,4J1H,IC50,13.0,nM,http://www.bindingmoad.org/pdbrecords/index/4j1k,IC50,776.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J1H,23590342,23590342,True
522,1HG,[C@H]1([C@@H]([C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)F)C(F)(F)F,4J1K,1HJ,[C@H]1(C[C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)C(F)(F)F,4J1H,IC50,10.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J1K,IC50,776.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J1H,23590342,23590342,True
523,1HG,[C@H]1([C@@H]([C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)F)C(F)(F)F,4J1K,1HJ,[C@H]1(C[C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)C(F)(F)F,4J1H,IC50,13.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=4j1k,IC50,776.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J1H,23590342,23590342,True
524,1HG,[C@H]1([C@@H]([C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)F)C(F)(F)F,4J1K,1HJ,[C@H]1(C[C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)C(F)(F)F,4J1H,IC50,13.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J1K,IC50,230.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J1H,23590342,23590342,True
525,1HG,[C@H]1([C@@H]([C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)F)C(F)(F)F,4J1K,1HJ,[C@H]1(C[C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)C(F)(F)F,4J1H,IC50,13.0,nM,http://www.bindingmoad.org/pdbrecords/index/4j1k,IC50,230.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J1H,23590342,23590342,True
526,1HG,[C@H]1([C@@H]([C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)F)C(F)(F)F,4J1K,1HJ,[C@H]1(C[C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)C(F)(F)F,4J1H,IC50,10.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J1K,IC50,230.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J1H,23590342,23590342,True
527,1HG,[C@H]1([C@@H]([C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)F)C(F)(F)F,4J1K,1HJ,[C@H]1(C[C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)C(F)(F)F,4J1H,IC50,13.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=4j1k,IC50,230.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J1H,23590342,23590342,True
528,1HG,[C@H]1([C@@H]([C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)F)C(F)(F)F,4J1K,1HJ,[C@H]1(C[C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)C(F)(F)F,4J1H,IC50,13.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J1K,IC50,776.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=4j1h,23590342,23590342,True
529,1HG,[C@H]1([C@@H]([C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)F)C(F)(F)F,4J1K,1HJ,[C@H]1(C[C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)C(F)(F)F,4J1H,IC50,13.0,nM,http://www.bindingmoad.org/pdbrecords/index/4j1k,IC50,776.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=4j1h,23590342,23590342,True
530,1HG,[C@H]1([C@@H]([C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)F)C(F)(F)F,4J1K,1HJ,[C@H]1(C[C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)C(F)(F)F,4J1H,IC50,10.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J1K,IC50,776.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=4j1h,23590342,23590342,True
531,1HG,[C@H]1([C@@H]([C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)F)C(F)(F)F,4J1K,1HJ,[C@H]1(C[C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)C(F)(F)F,4J1H,IC50,13.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=4j1k,IC50,776.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=4j1h,23590342,23590342,True
532,1HG,[C@H]1([C@@H]([C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)F)C(F)(F)F,4J1K,1HJ,[C@H]1(C[C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)C(F)(F)F,4J1H,IC50,13.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J1K,IC50,776.0,nM,http://www.bindingmoad.org/pdbrecords/index/4j1h,23590342,23590342,True
533,1HG,[C@H]1([C@@H]([C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)F)C(F)(F)F,4J1K,1HJ,[C@H]1(C[C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)C(F)(F)F,4J1H,IC50,13.0,nM,http://www.bindingmoad.org/pdbrecords/index/4j1k,IC50,776.0,nM,http://www.bindingmoad.org/pdbrecords/index/4j1h,23590342,23590342,True
534,1HG,[C@H]1([C@@H]([C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)F)C(F)(F)F,4J1K,1HJ,[C@H]1(C[C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)C(F)(F)F,4J1H,IC50,10.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J1K,IC50,776.0,nM,http://www.bindingmoad.org/pdbrecords/index/4j1h,23590342,23590342,True
535,1HG,[C@H]1([C@@H]([C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)F)C(F)(F)F,4J1K,1HJ,[C@H]1(C[C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)C(F)(F)F,4J1H,IC50,13.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=4j1k,IC50,776.0,nM,http://www.bindingmoad.org/pdbrecords/index/4j1h,23590342,23590342,True
536,1HG,[C@H]1([C@@H]([C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)F)C(F)(F)F,4J1K,1HJ,[C@H]1(C[C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)C(F)(F)F,4J1H,IC50,13.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J1K,IC50,776.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J1H,23590342,23590342,True
537,1HG,[C@H]1([C@@H]([C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)F)C(F)(F)F,4J1K,1HJ,[C@H]1(C[C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)C(F)(F)F,4J1H,IC50,13.0,nM,http://www.bindingmoad.org/pdbrecords/index/4j1k,IC50,776.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J1H,23590342,23590342,True
538,1HG,[C@H]1([C@@H]([C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)F)C(F)(F)F,4J1K,1HJ,[C@H]1(C[C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)C(F)(F)F,4J1H,IC50,10.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J1K,IC50,776.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J1H,23590342,23590342,True
539,1HG,[C@H]1([C@@H]([C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)F)C(F)(F)F,4J1K,1HJ,[C@H]1(C[C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)C(F)(F)F,4J1H,IC50,13.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=4j1k,IC50,776.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J1H,23590342,23590342,True
540,1HG,[C@H]1([C@@H]([C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)F)C(F)(F)F,4J1K,1HJ,[C@H]1(C[C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)C(F)(F)F,4J1H,IC50,13.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J1K,IC50,230.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J1H,23590342,23590342,True
541,1HG,[C@H]1([C@@H]([C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)F)C(F)(F)F,4J1K,1HJ,[C@H]1(C[C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)C(F)(F)F,4J1H,IC50,13.0,nM,http://www.bindingmoad.org/pdbrecords/index/4j1k,IC50,230.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J1H,23590342,23590342,True
542,1HG,[C@H]1([C@@H]([C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)F)C(F)(F)F,4J1K,1HJ,[C@H]1(C[C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)C(F)(F)F,4J1H,IC50,10.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J1K,IC50,230.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J1H,23590342,23590342,True
543,1HG,[C@H]1([C@@H]([C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)F)C(F)(F)F,4J1K,1HJ,[C@H]1(C[C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)C(F)(F)F,4J1H,IC50,13.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=4j1k,IC50,230.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J1H,23590342,23590342,True
544,1HG,[C@H]1([C@@H]([C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)F)C(F)(F)F,4J1K,1HJ,[C@H]1(C[C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)C(F)(F)F,4J1H,IC50,13.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J1K,IC50,776.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=4j1h,23590342,23590342,True
545,1HG,[C@H]1([C@@H]([C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)F)C(F)(F)F,4J1K,1HJ,[C@H]1(C[C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)C(F)(F)F,4J1H,IC50,13.0,nM,http://www.bindingmoad.org/pdbrecords/index/4j1k,IC50,776.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=4j1h,23590342,23590342,True
546,1HG,[C@H]1([C@@H]([C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)F)C(F)(F)F,4J1K,1HJ,[C@H]1(C[C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)C(F)(F)F,4J1H,IC50,10.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J1K,IC50,776.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=4j1h,23590342,23590342,True
547,1HG,[C@H]1([C@@H]([C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)F)C(F)(F)F,4J1K,1HJ,[C@H]1(C[C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)C(F)(F)F,4J1H,IC50,13.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=4j1k,IC50,776.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=4j1h,23590342,23590342,True
548,1HG,[C@H]1([C@@H]([C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)F)C(F)(F)F,4J1K,1HJ,[C@H]1(C[C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)C(F)(F)F,4J1H,IC50,13.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J1K,IC50,776.0,nM,http://www.bindingmoad.org/pdbrecords/index/4j1h,23590342,23590342,True
549,1HG,[C@H]1([C@@H]([C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)F)C(F)(F)F,4J1K,1HJ,[C@H]1(C[C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)C(F)(F)F,4J1H,IC50,13.0,nM,http://www.bindingmoad.org/pdbrecords/index/4j1k,IC50,776.0,nM,http://www.bindingmoad.org/pdbrecords/index/4j1h,23590342,23590342,True
550,1HG,[C@H]1([C@@H]([C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)F)C(F)(F)F,4J1K,1HJ,[C@H]1(C[C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)C(F)(F)F,4J1H,IC50,10.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J1K,IC50,776.0,nM,http://www.bindingmoad.org/pdbrecords/index/4j1h,23590342,23590342,True
551,1HG,[C@H]1([C@@H]([C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)F)C(F)(F)F,4J1K,1HJ,[C@H]1(C[C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)C(F)(F)F,4J1H,IC50,13.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=4j1k,IC50,776.0,nM,http://www.bindingmoad.org/pdbrecords/index/4j1h,23590342,23590342,True
552,1HG,[C@H]1([C@@H]([C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)F)C(F)(F)F,4J1K,1HJ,[C@H]1(C[C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)C(F)(F)F,4J1H,IC50,13.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J1K,IC50,776.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J1H,23590342,23590342,True
553,1HG,[C@H]1([C@@H]([C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)F)C(F)(F)F,4J1K,1HJ,[C@H]1(C[C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)C(F)(F)F,4J1H,IC50,13.0,nM,http://www.bindingmoad.org/pdbrecords/index/4j1k,IC50,776.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J1H,23590342,23590342,True
554,1HG,[C@H]1([C@@H]([C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)F)C(F)(F)F,4J1K,1HJ,[C@H]1(C[C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)C(F)(F)F,4J1H,IC50,10.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J1K,IC50,776.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J1H,23590342,23590342,True
555,1HG,[C@H]1([C@@H]([C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)F)C(F)(F)F,4J1K,1HJ,[C@H]1(C[C@](N=C(O1)N)(c1cc(ccc1F)NC(=O)c1ncc(cc1)C#N)C)C(F)(F)F,4J1H,IC50,13.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=4j1k,IC50,776.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J1H,23590342,23590342,True
